reference,topic,model,svris_status,svris_reference,field_title,field_authors,field_year,field_venue,field_id,candidate_title,candidate_authors,candidate_year,candidate_venue,candidate_doi,candidate_url,candidate_source,candidate_matches,candidate_contradictions,candidate_contains,candidate_absent,candidate_unconfirmed,cmp_title_citation,cmp_title_candidate,cmp_authors_citation,cmp_authors_candidate,cmp_year_citation,cmp_year_candidate,cmp_venue_citation,cmp_venue_candidate,cmp_id_citation,cmp_id_candidate,match_set_size,contained_set_size,total_candidates,sources_queried,processing_time_ms,svris_message,score,error_distance
"Kiptot, J. M., Murendo, C. M., & Nyangena, M. M. (2017). Knowledge gaps in climate-smart agriculture for smallholder farmers. *Agriculture and Human Values, 34*(3), 789–803. https://doi.org/10.1007/s10460-017-9812-2",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching article could be found for the reference provided. The DOI does not resolve, and searches for the title and authors in relevant databases and search engines did not return any results matching this publication.

### Details
A search using the DOI 10.1007/s10460-017-9812-2 showed that the DOI is not found in the DOI system and returns a 404 error, indicating it is not registered or is incorrect. Searches in OpenAlex and Google for the article title ""Knowledge gaps in climate-smart agriculture for smallholder farmers"" by Kiptot, Murendo, and Nyangena from 2017 in the journal Agriculture and Human Values yielded no matching records. Multiple related documents on climate-smart agriculture and smallholder farmers were found, but none matched this exact reference.

- https://doi.org/10.1007/s10460-017-9812-2
- https://edepot.wur.nl/563630
- https://www.researchgate.net/publication/357974591_Smallholder_farmers'_engagement_with_climate_smart_agriculture_in_Africa_role_of_local_knowledge_and_upscaling
- https://par.nsf.gov/servlets/purl/10341111
- https://infohub.practicalaction.org/bitstreams/62e6dfe8-f551-426c-bbb9-c8c92047b9bf/download",0.0,1.0
"Smith, J. (2021). *Climate-smart agriculture and smallholder resilience in Kenya: A case study of climate risk management*. Dissertation, University of Nairobi. https://doi.org/10.1234/567890",Climate-smart agriculture for smallholder farmers,qwen3_32b_think,unverified,Reference could not be verified.,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,"? Title | ? Authors | ? Year | ? Venue | ? ID

### Summary
No matching dissertation or publication by Smith, J. from 2021 titled ""Climate-smart agriculture and smallholder resilience in Kenya: A case study of climate risk management"" could be found. The DOI provided does not exist in the DOI system, and no records matching the author, title, or year were located.

### Details
A search for the DOI 10.1234/567890 in OpenAlex returned no results, indicating the DOI is not registered or incorrect. Checking the DOI URL led to a 404 error, confirming the DOI is invalid or not active. A broader web search for the dissertation title and author at the University of Nairobi did not yield any matching documents or records. The search results included related topics but no exact match to the reference provided.

- https://doi.org/10.1234/567890
- https://openalex.org
- Google search results for the dissertation title and author",0.0,1.0
"Lijphart, A. (1999). Patterns of democracy: An English national election study. *American Political Science Review, 93*(2), 377–394. https://doi.org/10.2307/2586011",Democratic elections,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTRADICTION,CONTAINS,MATCH,MATCH,"Increasing Returns, Path Dependence, and the Study of Politics",Paul Pierson,2000,American Political Science Review,10.2307/2586011,https://doi.org/10.2307/2586011,GOOGLE,2,2,1,0,0,Patterns of democracy: An English national election study,"Increasing Returns, Path Dependence, and the Study of Politics","Lijphart, A.",Paul Pierson,1999,2000,American Political Science Review,American Political Science Review,10.2307/2586011,10.2307/2586011,0,0,1,GOOGLE,0,"✗ Title | ✗ Authors | ◐ Year | ✓ Venue | ✓ DOI | ✓ URL

### Summary
The reference could not be confirmed as matching the provided citation. Although the journal and DOI match, the title and authors differ significantly, indicating these are two distinct articles.

### Details
A matching record was found for the DOI 10.2307/2586011, but it corresponds to an article titled ""Increasing Returns, Path Dependence, and the Study of Politics"" by Paul Pierson, published in 2000 in the American Political Science Review. The citation's title ""Patterns of democracy: An English national election study"" and author ""Lijphart, A."" do not match this record. The year differs by one, which is acceptable, but the title and author contradictions suggest the DOI may be incorrect for the cited article.

- https://doi.org/10.2307/2586011",0.025,0.975
"Shugart, M. S., & Carey, J. M. (2005). *Comparative legislative elections: A data handbook*. Routledge.",Democratic elections,qwen3_32b_think,needs-human,Reference requires human review.,CONTRADICTION,CONTAINS,MATCH,CONTAINS,ABSENT,Comparative electoral systems research: the maturation of a field and new challenges ahead,M. S. Shugart,2005,The politics of electoral systems,,"https://books.google.com/books?hl=en&lr=&id=Igdj1P4vBwMC&oi=fnd&pg=PA25&dq=Shugart+M.+S.,+Carey+J.+M.+2005+Comparative+legislative+elections:+A+data+handbook&ots=h6k4bjOkNB&sig=XyS4Fv5XvGQmIBZQSdHZfVShY7Q",GOOGLE,1,1,2,1,0,Comparative legislative elections: A data handbook,Comparative electoral systems research: the maturation of a field and new challenges ahead,"Shugart, M. S.; Carey, J. M.",M. S. Shugart,2005,2005,Routledge,The politics of electoral systems,,"https://books.google.com/books?hl=en&lr=&id=Igdj1P4vBwMC&oi=fnd&pg=PA25&dq=Shugart+M.+S.,+Carey+J.+M.+2005+Comparative+legislative+elections:+A+data+handbook&ots=h6k4bjOkNB&sig=XyS4Fv5XvGQmIBZQSdHZfVShY7Q",0,0,1,GOOGLE,0,"✗ Title | ◐ Authors | ✓ Year | ◐ Venue | ○ ID

### Summary
The reference could not be conclusively verified because the title in the citation does not match the title found in the search results. While the year 2005 and the author M. S. Shugart were confirmed, the cited title ""Comparative legislative elections: A data handbook"" differs from the found title ""Comparative electoral systems research: the maturation of a field and new challenges ahead."" Additionally, the cited authors include Carey, J. M., who is not present in the found record.

### Details
A matching record was found for the year 2005 with author M. S. Shugart, but the title and author list do not fully correspond. The citation's title refers to a data handbook on legislative elections, whereas the found title discusses electoral systems research, indicating different works. The publisher Routledge is consistent with the found book's publisher. No unique identifier was available to confirm the match. This discrepancy suggests the need for human review to determine the correct reference.

- https://books.google.com/books?hl=en&lr=&id=Igdj1P4vBwMC&oi=fnd&pg=PA25&dq=Shugart+M.+S.,+Carey+J.+M.+2005+Comparative+legislative+elections:+A+data+handbook&ots=h6k4bjOkNB&sig=XyS4Fv5XvGQmIBZQSdHZfVShY7Q",0.1,0.9
"Levitsky, S., & Ziblatt, D. (2018). How democracies die. *Journal of Democracy, 29*(1), 40–58. https://doi.org/10.1353/jod.2018.0004",Democratic elections,qwen3_32b_think,verified-with-error,"Levitsky, S., & Ziblatt, D. (2024). How Democracies Die (pp. 73-80). https://doi.org/10.4324/9781003263562-14",MATCH,MATCH,CONTRADICTION,UNCONFIRMED,CONTRADICTION,How Democracies Die,Steven Levitsky; Daniel Ziblatt,2024,,10.4324/9781003263562-14,https://doi.org/10.4324/9781003263562-14,GOOGLE,2,2,0,0,1,How democracies die,How Democracies Die,"Levitsky, S.; Ziblatt, D.",Steven Levitsky; Daniel Ziblatt,2018,2024,Journal of Democracy,,10.1353/jod.2018.0004,10.4324/9781003263562-14,0,0,2,GOOGLE,1,"✓ Title | ✓ Authors | ✗ Year | ? Venue | ✗ DOI | ? URL

### Summary
This reference was confirmed to be authored by Levitsky and Ziblatt with the exact title ""How Democracies Die."" However, there are discrepancies in the publication year and the DOI. The original citation lists the year as 2018 and a DOI that actually corresponds to a different article, while the verified record shows a 2024 publication year and a different DOI.

### Details
A matching record was found with the title ""How Democracies Die"" and authors Steven Levitsky and Daniel Ziblatt, confirming the title and authorship. The year in the verified record is 2024, which contradicts the cited year of 2018. Additionally, the DOI in the citation (10.1353/jod.2018.0004) points to a different article titled ""Autocrats Versus Activists in Africa,"" indicating a DOI mismatch. The verified DOI is 10.4324/9781003263562-14, linked to a 2024 publication without a specified journal. The venue ""Journal of Democracy"" from the citation could not be confirmed in the verified record.

- https://doi.org/10.1353/jod.2018.0004
- https://doi.org/10.4324/9781003263562-14",0.05,0.95
"Lindberg, S. I., & Malhotra, N. (2020). The impact of digital media on democratic elections: A meta-analysis. *Journal of Communication, 70*(4), 512–533. https://doi.org/10.1093/joc/jqaa032",Democratic elections,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Gandhi, J. (2008). Party out of power: Opposition parties and minority rule in India. *American Political Science Review, 102*(3), 327–344. https://doi.org/10.1017/S000305540808023X",Democratic elections,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Pemstein, D., Tausanovitch, C., & Vavreck, L. (2019). The role of institutional design in democratic elections: Evidence from U.S. states. *Technical Report, University of California, Los Angeles*.",Democratic elections,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Smith, R. (2015). *Electoral fraud and democratic legitimacy: A case study of Latin America*. Dissertation, University of Oxford.",Democratic elections,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
International Institute for Democracy and Electoral Assistance (IDEA). (2021). *Election observation: A guide for practitioners*. IDEA Publications.,Democratic elections,qwen3_32b_think,unverified,,CONTRADICTION,CONTAINS,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
World Bank. (2016). *Digital financial services: A new frontier*. World Bank.,Digital financial services,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Jack, W., & Suri, T. (2018). Mobile money: The Kenyan experience. *Journal of Financial Transformation, 49*, 1–12.",Digital financial services,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Banerjee, A. V., Duflo, E., & Goldfarb, A. (2020). Digital payments and financial inclusion in India. *Journal of Development Economics, 143*, 102456.",Digital financial services,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Chen, Y., & Zhang, L. (2019). Blockchain technology in digital financial services: A case study of China. *Proceedings of the IEEE International Conference on Fintech and Financial Innovation*, 1–6.",Digital financial services,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Smith, J. (2021). *Adoption and impact of digital financial services in Sub-Saharan Africa: A case study of mobile money*. Dissertation, University of Nairobi.",Digital financial services,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
GSMA. (2022). *The mobile money market: 2022 global trends and insights*. GSMA.,Digital financial services,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.167
"Beck, T., & Demirgüç-Kunt, A. (2020). Digital financial services in emerging markets: Evidence from global surveys. *Journal of International Money and Finance, 107*, 102158.",Digital financial services,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Gupta, R. (2017). Digital financial services in India: Challenges and opportunities. *Journal of Financial Services Research, 51*(3), 345–362.",Digital financial services,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"International Monetary Fund (IMF). (2021). *Digital financial services and financial inclusion: A review of global experiences*. IMF Working Paper, WP/21/123.",Digital financial services,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"World Bank. (2020). *Digital financial services and poverty reduction: Evidence from Bangladesh*. World Bank Policy Research Working Paper, No. 9567.",Digital financial services,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Lucas, R. E. (1972). Expectations and the neutrality of money. *Journal of Economic Theory, 4*(2), 103–124. https://doi.org/10.1016/0022-0531(72)90141-1",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Akerlof, G. A. (1970). The market for “lemons”: Quality uncertainty and the market mechanism. *The Quarterly Journal of Economics, 84*(3), 488–500. https://doi.org/10.2307/1879431",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Stiglitz, J. E. (1975). The theory of screening, education, and the distribution of income. *The American Economic Review, 65*(3), 283–300.",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Lucas, R. E. (1976). Econometric policy evaluation: A critique. *Carnegie-Rochester Conference Series on Public Policy, 1*(1), 19–46. https://doi.org/10.1016/0167-2231(76)90002-1",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Sachs, J. D., & Warner, A. M. (1995). Natural resource abundance and economic growth. *The Review of Economics and Statistics, 77*(1), 98–103. https://doi.org/10.1162/0034653954045724",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800,0.200
"Acemoglu, D., & Robinson, J. A. (2012). Why nations fail: The origins of power, prosperity, and poverty. *Journal of Economic Literature, 50*(4), 909–936. https://doi.org/10.1257/jel.50.4.909",Economics,qwen3_32b_think,verified-with-error,,MATCH,MATCH,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600,0.400
"Piketty, T., & Saez, E. (2003). Income inequality in the United States, 1913–1998. *The Quarterly Journal of Economics, 118*(1), 1–39. https://doi.org/10.1162/00335530360535135",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Thaler, R. H. (1980). Toward a positive theory of consumer choice. *The Journal of Economic Behavior & Organization, 1*(1), 39–60. https://doi.org/10.1016/0167-2681(80)90010-2",Economics,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Nordhaus, W. D. (2013). The climate club: A proposal for a new architecture of climate policy. *Science, 342*(6156), 367–368. https://doi.org/10.1126/science.1242570",Economics,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Vygotsky, L. S. (1978). *Mind in society: The development of higher psychological processes*. Harvard University Press.",Education,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Bergmann, J., & Sams, A. (2012). *Flip your classroom: Reach every student in every class every day*. ISTE.",Education,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Graham, C. R. (2013). Blended learning systems: Defining the quadrant label and differentiating the models. In *Handbook of blended learning* (pp. 3–21). IGI Global.",Education,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,CONTRADICTION,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Means, B., Toyama, Y., Murphy, R., Bakia, M., & Jones, K. (2010). *Evaluation of evidence-based practices in online learning: A meta-analysis and review of online learning studies*. U.S. Department of Education.",Education,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,CONTAINS,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.733,0.267
"Ladson-Billings, G. (1995). Toward a theory of culturally relevant pedagogy. *American Educational Research Journal, 32*(3), 465–491.",Education,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Black, P., & Wiliam, D. (1998). Assessment and classroom learning. *Assessment in Education: Principles, Policy & Practice, 5*(1), 7–74.",Education,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"National Research Council. (2012). *A framework for K–12 science education: Practices, crosscutting concepts, and core ideas*. National Academies Press.",Education,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.900,0.100
OECD. (2017). *Education at a glance 2017: OECD indicators*. OECD Publishing.,Education,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.167
"Zhang, Y., Wang, J., & Li, X. (2020). Smart grid technologies: A review of the status and challenges. *IEEE Transactions on Smart Grid, 11*(3), 2145–2156. https://doi.org/10.1109/TSG.2020.2975689",Energy,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
International Energy Agency (IEA). (2021). *World energy outlook 2021*. International Energy Agency. https://www.iea.org/reports/world-energy-outlook-2021,Energy,qwen3_32b_think,verified,,MATCH,CONTAINS,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867,0.133
"Lund, H. (2014). Renewable energy systems: A contemporary perspective. *Elsevier*. https://doi.org/10.1016/C2012-0-06425-8",Energy,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Breyer, C., Bogdanov, D., & Aghahosseini, A. (2019). Global potential of solar energy and its contribution to the future energy system. *Renewable and Sustainable Energy Reviews, 103*, 1–14. https://doi.org/10.1016/j.rser.2018.12.001",Energy,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,CONTRADICTION,UNCONFIRMED,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
International Energy Agency (IEA). (2020). *Energy technology perspectives 2020: Accelerating the transition to a sustainable energy system*. International Energy Agency. https://www.iea.org/reports/energy-technology-perspectives-2020,Energy,qwen3_32b_think,verified-with-error,,MATCH,MATCH,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600,0.400
"Smith, J. (2021). *Energy storage systems for renewable energy integration: A technological and economic analysis* (Doctoral dissertation). University of California, Berkeley. https://doi.org/10.21985/N2J65N",Energy,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Zhang, L., Chen, Y., & Wang, H. (2021). Advances in wind energy technologies for sustainable power generation. *Renewable Energy, 170*, 1234–1245. https://doi.org/10.1016/j.renene.2021.01.089",Energy,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Intergovernmental Panel on Climate Change (IPCC). (2018). Global warming of 1.5°C. An IPCC special report on the impacts of global warming of 1.5°C above pre-industrial levels and related global greenhouse gas emission pathways, in the context of strengthening the global response to the threat of climate change. World Meteorological Organization.",Environmental Science,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Ripple, W. J., et al. (2020). 2020: Climate tipping points—Too hot to ignore. *Nature Climate Change, 10*(1), 1–2. https://doi.org/10.1038/s41558-019-0660-3",Environmental Science,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Dirzo, R., et al. (2014). Defaunation in the Anthropocene. *Science, 345*(6195), 401–406. https://doi.org/10.1126/science.1251819",Environmental Science,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Zhang, Q., et al. (2015). Transboundary health impacts of transported global air pollution and international trade. *Proceedings of the National Academy of Sciences, 112*(34), 10574–10579. https://doi.org/10.1073/pnas.1503582112",Environmental Science,qwen3_32b_think,verified-with-error,,MATCH,MATCH,CONTRADICTION,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200,0.800
"Doney, S. C., et al. (2009). Ocean acidification: The other CO₂ problem. *Annual Review of Marine Science, 1*(1), 169–192. https://doi.org/10.1146/annurev.marine.030408.100307",Environmental Science,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.167
"Jacobson, M. Z., et al. (2017). 100% clean and renewable wind, water, and sunlight all-sector energy roadmaps for 139 countries of the world. *Joule, 1*(1), 108–127. https://doi.org/10.1016/j.joule.2017.07.005",Environmental Science,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833,0.167
"Mohai, P., et al. (2019). Environmental justice and the siting of renewable energy infrastructure in the United States. *Environmental Research Letters, 14*(1), 014001. https://doi.org/10.1088/1748-9326/aaf60e",Environmental Science,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
World Resources Institute. (2020). *Global forest watch: Deforestation trends and drivers in the tropics*. World Resources Institute.,Environmental Science,qwen3_32b_think,verified-with-error,,CONTAINS,MATCH,UNCONFIRMED,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.633,0.367
"Smith, J. M. (2021). Urban sustainability transitions: A comparative analysis of policy frameworks in North America and Europe. *Dissertation, University of California, Berkeley*.",Environmental Science,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Gupta, A., et al. (2022). Climate policy in a post-pandemic world: Lessons from the 2021 United Nations Climate Change Conference. *Proceedings of the 12th International Conference on Environmental Policy and Governance*, 45–58. https://doi.org/10.1115/ICEPG2022-12345",Environmental Science,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Mwaura, S. K., & Muthuri, N. (2016). Barriers to girls’ education in rural Kenya: A qualitative study. *Journal of Educational Research, 109*(4), 456–468. https://doi.org/10.1080/00220671.2016.11449234",Girls education,qwen3_32b_think,unverified,,CONTAINS,CONTRADICTION,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Nalwadzi, M., & Mwaura, S. K. (2019). Cultural practices and girls’ access to education in Zimbabwe. *Gender and Education, 31*(3), 345–362. https://doi.org/10.1080/09540253.2018.1523456",Girls education,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Akinyemi, O., & Ogunyemi, J. (2020). The impact of community schools on girls’ enrollment in Nigeria. *Proceedings of the African Educational Research Conference*, 112–125.",Girls education,qwen3_32b_think,unverified,,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,UNCONFIRMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Smith, L. (2017). *Factors influencing girls’ educational attainment in rural India: A case study* (Doctoral dissertation). University of California, Berkeley.",Girls education,qwen3_32b_think,unverified,,CONTRADICTION,UNCONFIRMED,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Aker, J. C., & Mbiti, I. M. (2010). Mobile phones and economic development in Africa. *Journal of Economic Perspectives, 24*(3), 207–232. https://doi.org/10.1257/jep.24.3.207",Girls education,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
World Health Organization. (2020). *Mental health and psychosocial considerations during the COVID-19 outbreak*. Geneva: World Health Organization.,Health,qwen3_32b_think,verified,,MATCH,MATCH,MATCH,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000,0.000
"Smith, J., & Lee, K. (2021). Global health disparities and the role of social determinants. *The Lancet*, 397(10285), 1234–1245. https://doi.org/10.1016/S0140-6736(21)00001-2",Health,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Centers for Disease Control and Prevention. (2018). *Health equity: A key to improving health outcomes*. Atlanta, GA: U.S. Department of Health and Human Services.",Health,qwen3_32b_think,unverified,,CONTRADICTION,MATCH,UNCONFIRMED,CONTAINS,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.967
"Patel, V., & Kleinman, A. (2020). The global mental health movement: A new vision for the post-2015 era. *New England Journal of Medicine*, 382(12), 1111–1113. https://doi.org/10.1056/NEJMp2000001",Health,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTRADICTION,MATCH,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
"Brown, T. (2022). *Health policy and equity in the United States: A critical analysis* (Doctoral dissertation). Harvard University.",Health,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,MATCH,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
American Public Health Association. (2020). *Addressing climate change to protect public health*. Proceedings of the 150th APHA Annual Meeting.,Health,qwen3_32b_think,unverified,,CONTRADICTION,CONTRADICTION,CONTAINS,CONTRADICTION,ABSENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,1.000
